{'T1': '21.5755859375', 'T2': '21.702143892576487', 'T3': '214.88294117647058', 'P': '753.4294350124768', 'A': '2430.384585965207', 'T': '1.2247231006622314', 'H': '41.475547417410546', 'Ax': '-0.052734375', 'Ay': '-0.0048828125', 'Az': '-0.9697265625', 'Wx': '-9.404580152671755', 'Wy': '-3.786259541984733', 'Wz': '-14.412213740458014'}
{'T1': '28.5228515625', 'T2': '25.008010986495776', 'T3': '0', 'P': '772.4676231037151', 'A': '2231.2115449668117', 'T': '1184.0705873966217', 'H': '57.55397878995956', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '50.28430939253268', 'My': '8.045489502805228', 'Mz': '-67.18527968273186', 'head': '80.90972307917768'}
{'T1': '28.515234375', 'T2': '25.008010986495776', 'T3': '0', 'P': '772.4670400575571', 'A': '2231.172190341199', 'T': '1184.6592135429382', 'H': '57.55397878995956', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '49.61385193396558', 'My': '12.738691712774944', 'Mz': '-66.7969254649126', 'head': '75.59997869320895'}
{'T1': '28.515234375', 'T2': '25.0240329594873', 'T3': '0', 'P': '772.4696820207226', 'A': '2231.1605930036226', 'T': '1185.2560067176819', 'H': '57.59975585564965', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '50.95476685109978', 'My': '11.397776795640741', 'Mz': '-63.30173750453927', 'head': '77.39139320663377'}
{'T1': '28.5177734375', 'T2': '25.0240329594873', 'T3': '0', 'P': '772.4499840085299', 'A': '2231.088630308621', 'T': '1185.8453311920166', 'H': '57.59975585564965', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '48.94316459970873', 'My': '9.386360334190716', 'Mz': '-64.86335823601729', 'head': '79.14358665193775'}
{'T1': '28.5103515625', 'T2': '25.0240329594873', 'T3': '0', 'P': '772.432604193032', 'A': '2231.124611592881', 'T': '1186.4331641197205', 'H': '57.63179980163271', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '49.614084890988934', 'My': '10.72736970615977', 'Mz': '-64.45864748525399', 'head': '77.79953127261922'}
{'T1': '28.515234375', 'T2': '25.0240329594873', 'T3': '0', 'P': '772.4352460550798', 'A': '2230.9236969408594', 'T': '1187.013188123703', 'H': '57.63179980163271', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '48.27293701683137', 'My': '15.420521547043354', 'Mz': '-66.7969254649126', 'head': '72.28420729362307'}
{'T1': '28.5103515625', 'T2': '25.008010986495776', 'T3': '0', 'P': '772.4421850003165', 'A': '2231.175563520886', 'T': '1187.6034142971039', 'H': '57.59822995345998', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '47.60247955826427', 'My': '9.386404419939433', 'Mz': '-66.02021702927408', 'head': '78.84534026107171'}
{'T1': '28.502734375', 'T2': '25.008010986495776', 'T3': '0', 'P': '772.4791503604122', 'A': '2230.9240590339123', 'T': '1188.1804685592651', 'H': '57.59822995345998', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '50.95524528797149', 'My': '12.068347568203775', 'Mz': '-64.8387528795418', 'head': '76.67546873810922'}
{'T1': '28.5052734375', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4447142849042', 'A': '2230.8700894910717', 'T': '1188.7778692245483', 'H': '57.60280766002899', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '50.284545497623924', 'My': '12.068290919429742', 'Mz': '-64.84695259058685', 'head': '76.50426671920418'}
{'T1': '28.5052734375', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4467734672404', 'A': '2231.12194979225', 'T': '1189.36771941185', 'H': '57.60280766002899', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '54.30705414393529', 'My': '10.056861878506535', 'Mz': '-62.913383286720006', 'head': '79.50852298766841'}
{'T1': '28.490234375', 'T2': '25.050736247806526', 'T3': '0', 'P': '772.4265399554362', 'A': '2231.023064966706', 'T': '1189.9678509235382', 'H': '57.604333562218656', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '48.2733902728151', 'My': '11.397883814414676', 'Mz': '-65.61526489007524', 'head': '76.71513351509782'}
{'T1': '28.5001953125', 'T2': '25.050736247806526', 'T3': '0', 'P': '772.4360736384332', 'A': '2230.9926389596353', 'T': '1190.555801153183', 'H': '57.604333562218656', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '48.94339447539847', 'My': '10.056861878506535', 'Mz': '-64.07844594017779', 'head': '78.3885135761115'}
{'T1': '28.502734375', 'T2': '25.050736247806526', 'T3': '0', 'P': '772.4279831356524', 'A': '2230.8971337468756', 'T': '1191.1445882320404', 'H': '57.561608300907906', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '48.27271029012368', 'My': '10.727268953360818', 'Mz': '-65.25176157874793', 'head': '77.47119229084849'}
{'T1': '28.5001953125', 'T2': '25.050736247806526', 'T3': '0', 'P': '772.4453629167166', 'A': '2230.9780288613115', 'T': '1191.7346773147583', 'H': '57.561608300907906', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '49.61385193396558', 'My': '12.068234254207843', 'Mz': '-66.02021702927408', 'head': '76.32869286780416'}
{'T1': '28.4978515625', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4259568766194', 'A': '2231.1609494127524', 'T': '1192.3335678577423', 'H': '57.55855649652857', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '49.61315265688704', 'My': '10.056720133152778', 'Mz': '-66.43377870387317', 'head': '78.54124765412281'}
{'T1': '28.4978515625', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4491239472376', 'A': '2231.154552921106', 'T': '1192.9213273525238', 'H': '57.55855649652857', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '47.60247955826427', 'My': '12.068234254207843', 'Mz': '-63.30173750453927', 'head': '75.77403610124821'}
{'T1': '28.5001953125', 'T2': '25.008010986495776', 'T3': '0', 'P': '772.4838187071082', 'A': '2230.8251737454366', 'T': '1193.5146164894104', 'H': '57.55397878995956', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '51.625709041760594', 'My': '12.068347568203775', 'Mz': '-67.55654491640882', 'head': '76.8424572599852'}
{'T1': '28.5126953125', 'T2': '25.008010986495776', 'T3': '0', 'P': '772.4554470511398', 'A': '2230.9566584271224', 'T': '1194.1044616699219', 'H': '57.55397878995956', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '51.625709041760594', 'My': '11.397883814414676', 'Mz': '-64.45049687427507', 'head': '77.5500034921934'}
{'T1': '28.5078125', 'T2': '25.0240329594873', 'T3': '0', 'P': '772.442721004101', 'A': '2231.391806992087', 'T': '1194.7024273872375', 'H': '57.51583123521782', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '50.95476685109978', 'My': '9.386404419939433', 'Mz': '-65.63186281145482', 'head': '79.56252464888182'}
{'T1': '28.502734375', 'T2': '25.0240329594873', 'T3': '0', 'P': '772.4308694704894', 'A': '2231.202969396943', 'T': '1195.2848789691925', 'H': '57.51583123521782', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '49.613618909293784', 'My': '12.738631882115971', 'Mz': '-66.41697160693985', 'head': '75.59997869320895'}
{'T1': '28.502734375', 'T2': '25.0240329594873', 'T3': '0', 'P': '772.441569318164', 'A': '2230.9960188670175', 'T': '1195.8844318389893', 'H': '57.4715800717174', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '50.28383697663253', 'My': '12.73857203408024', 'Mz': '-64.87156417197733', 'head': '75.78414652632645'}
{'T1': '28.5078125', 'T2': '25.0240329594873', 'T3': '0', 'P': '772.4308694704894', 'A': '2231.184978811633', 'T': '1196.4645035266876', 'H': '57.4715800717174', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '49.61315265688704', 'My': '7.374928097645371', 'Mz': '-63.32576566509548', 'head': '81.54497232282256'}
{'T1': '28.5103515625', 'T2': '25.050736247806526', 'T3': '0', 'P': '772.4565988486502', 'A': '2231.0950263593636', 'T': '1197.0567066669464', 'H': '57.46547646295872', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '48.94362428435395', 'My': '11.397830312794756', 'Mz': '-65.2352576959197', 'head': '76.89079180184571'}
{'T1': '28.5001953125', 'T2': '25.050736247806526', 'T3': '0', 'P': '772.4572145939687', 'A': '2231.2804877729777', 'T': '1197.6459701061249', 'H': '57.46547646295872', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '46.932022099697164', 'My': '10.727319337073638', 'Mz': '-66.02021702927408', 'head': '77.12499844038753'}
{'T1': '28.502734375', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4201695210778', 'A': '2231.1999497028064', 'T': '1198.2441005706787', 'H': '57.401388570992594', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '52.96589045721904', 'My': '10.727268953360818', 'Mz': '-65.25176157874793', 'head': '78.55066201149997'}
{'T1': '28.502734375', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4065833659463', 'A': '2231.235930813757', 'T': '1198.8324356079102', 'H': '57.401388570992594', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '48.94339447539847', 'My': '12.738691712774944', 'Mz': '-63.30173750453927', 'head': '75.41108126712537'}
{'T1': '28.5103515625', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4508586842311', 'A': '2231.2539214166623', 'T': '1199.4184517860413', 'H': '57.43038071259632', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '50.955006104258906', 'My': '12.738751526064727', 'Mz': '-65.2352576959197', 'head': '75.96375653207353'}
{'T1': '28.5052734375', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4635377734514', 'A': '2231.0920071288338', 'T': '1200.0073969364166', 'H': '57.43038071259632', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '51.62498183804894', 'My': '14.079540501286074', 'Mz': '-62.921341522364074', 'head': '74.74488129694222'}
{'T1': '28.4953125', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4328957384755', 'A': '2231.0350175039935', 'T': '1200.607986688614', 'H': '57.41054398413061', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '49.613618909293784', 'My': '9.386360334190716', 'Mz': '-66.41697160693985', 'head': '79.28687697720896'}
{'T1': '28.4953125', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4291347480522', 'A': '2231.2658727467997', 'T': '1201.185441493988', 'H': '57.41054398413061', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '50.28430939253268', 'My': '12.068234254207843', 'Mz': '-65.24350859363557', 'head': '76.50426671920418'}
{'T1': '28.490234375', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4334787619268', 'A': '2231.2003093685175', 'T': '1201.776199579239', 'H': '57.38918135347524', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '49.614084890988934', 'My': '11.397830312794756', 'Mz': '-67.17678322258398', 'head': '77.06194368281355'}
{'T1': '28.4978515625', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4412449067707', 'A': '2231.1069784049964', 'T': '1202.3652877807617', 'H': '57.38918135347524', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '45.591107182562965', 'My': '10.056861878506535', 'Mz': '-64.8551543758163', 'head': '77.56043798115346'}
{'T1': '28.4978515625', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4623859201542', 'A': '2231.014008904335', 'T': '1202.9631505012512', 'H': '57.41054398413061', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '48.27316367771897', 'My': '7.3750666729848415', 'Mz': '-64.45864748525399', 'head': '81.31364541876334'}
{'T1': '28.5052734375', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4496599255333', 'A': '2231.2539214166623', 'T': '1203.5477933883667', 'H': '57.41054398413061', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '45.590893051783475', 'My': '10.727268953360818', 'Mz': '-64.47495489328665', 'head': '76.7594800848128'}
{'T1': '28.5052734375', 'T2': '25.0240329594873', 'T3': '0', 'P': '772.4328957384755', 'A': '2231.3884331649465', 'T': '1204.1470999717712', 'H': '57.439536125734335', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '48.94316459970873', 'My': '11.397723262945869', 'Mz': '-66.02856826420921', 'head': '76.89079180184571'}
{'T1': '28.5001953125', 'T2': '25.0240329594873', 'T3': '0', 'P': '772.4488324042292', 'A': '2231.064600404093', 'T': '1204.7384014129639', 'H': '57.439536125734335', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '47.60270307108398', 'My': '13.409212132699713', 'Mz': '-65.2352576959197', 'head': '74.2679952148927'}
{'T1': '28.5052734375', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4496599255333', 'A': '2231.166988257939', 'T': '1205.3189642429352', 'H': '57.43038071259632', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '49.614084890988934', 'My': '14.079672739334699', 'Mz': '-65.2352576959197', 'head': '74.156917882313'}
{'T1': '28.502734375', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4386828679001', 'A': '2231.2929227978198', 'T': '1205.9023523330688', 'H': '57.43038071259632', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '47.60247955826427', 'My': '11.397776795640741', 'Mz': '-65.63186281145482', 'head': '76.53479190518829'}
{'T1': '28.4978515625', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4334787619268', 'A': '2231.014008904335', 'T': '1206.5000476837158', 'H': '57.442587930113675', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '44.920860644544035', 'My': '12.068290919429742', 'Mz': '-66.01186790658541', 'head': '74.96218409641776'}
{'T1': '28.502734375', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.440986274006', 'A': '2231.038036268712', 'T': '1207.08620595932', 'H': '57.442587930113675', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '50.28430939253268', 'My': '9.386404419939433', 'Mz': '-66.02021702927408', 'head': '79.42647658143909'}
{'T1': '28.502734375', 'T2': '25.06675822079805', 'T3': '0', 'P': '772.4595323707774', 'A': '2230.9511040799466', 'T': '1207.672863960266', 'H': '57.47005416952773', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '46.93158117819036', 'My': '12.73857203408024', 'Mz': '-64.87156417197733', 'head': '74.81416273779868'}
{'T1': '28.502734375', 'T2': '25.06675822079805', 'T3': '0', 'P': '772.4340473546789', 'A': '2231.1609494127524', 'T': '1208.252317905426', 'H': '57.47005416952773', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '52.29568176823398', 'My': '11.397776795640741', 'Mz': '-65.63186281145482', 'head': '77.70473357700186'}
{'T1': '28.5001953125', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4276915919254', 'A': '2231.1369212905984', 'T': '1208.8525404930115', 'H': '57.43038071259632', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '50.95476685109978', 'My': '9.386404419939433', 'Mz': '-66.40857124709333', 'head': '79.56252464888182'}
{'T1': '28.4953125', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4187264156386', 'A': '2231.1908920244664', 'T': '1209.4417238235474', 'H': '57.43038071259632', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '50.284545497623924', 'My': '10.72736970615977', 'Mz': '-64.84695259058685', 'head': '77.95742485711503'}
{'T1': '28.4978515625', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4071666419751', 'A': '2231.275289218883', 'T': '1210.0407514572144', 'H': '57.43038071259632', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '50.28478153418239', 'My': '12.738811321992873', 'Mz': '-64.8387528795418', 'head': '75.78414652632645'}
{'T1': '28.490234375', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.415840179165', 'A': '2231.4487995936943', 'T': '1210.6272225379944', 'H': '57.43038071259632', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '52.29568176823398', 'My': '14.750064088476252', 'Mz': '-65.24350859363557', 'head': '74.24882633654697'}
{'T1': '28.502734375', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4132306068038', 'A': '2231.5897067937312', 'T': '1211.2265982627869', 'H': '57.33730067902647', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '50.28383697663253', 'My': '9.386316235638072', 'Mz': '-66.03692161219249', 'head': '79.42647658143909'}
{'T1': '28.4978515625', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.42740002572', 'A': '2231.2445062286247', 'T': '1211.8074479103088', 'H': '57.33730067902647', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '48.27271029012368', 'My': '14.079540501286074', 'Mz': '-66.80537494967051', 'head': '73.73979529168804'}
{'T1': '28.5052734375', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.4349544567056', 'A': '2231.2569413426068', 'T': '1212.408499956131', 'H': '57.24116884107728', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '48.942704648010185', 'My': '14.07940818641389', 'Mz': '-66.43377870387317', 'head': '73.9509952074668'}
{'T1': '28.5052734375', 'T2': '25.037384603646913', 'T3': '0', 'P': '772.419341773795', 'A': '2231.3468952177946', 'T': '1212.9956781864166', 'H': '57.24116884107728', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '49.613385816944096', 'My': '13.409023193768675', 'Mz': '-66.03692161219249', 'head': '74.87599269168945'}
{'T1': '28.5001953125', 'T2': '25.008010986495776', 'T3': '0', 'P': '772.4363651700352', 'A': '2231.4457792858025', 'T': '1213.594200849533', 'H': '57.21370260166323', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '47.602032337878796', 'My': '11.397669714703373', 'Mz': '-66.4253740922642', 'head': '76.5347919051883'}
{'T1': '28.4978515625', 'T2': '25.008010986495776', 'T3': '0', 'P': '772.4248052540768', 'A': '2231.1759206630613', 'T': '1214.1820197105408', 'H': '57.21370260166323', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '50.28383697663253', 'My': '14.749925513145541', 'Mz': '-65.26001665204905', 'head': '73.65182845264876'}
{'T1': '28.4953125', 'T2': '25.008010986495776', 'T3': '0', 'P': '772.4478922626288', 'A': '2231.275289218883', 'T': '1214.781084537506', 'H': '57.20454718852521', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '50.95428813632096', 'My': '10.056767395326506', 'Mz': '-67.59073153247937', 'head': '78.83511982245142'}
{'T1': '28.4876953125', 'T2': '25.008010986495776', 'T3': '0', 'P': '772.4123707639732', 'A': '2231.3528059335217', 'T': '1215.3633744716644', 'H': '57.20454718852521', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '45.591107182562965', 'My': '12.738691712774944', 'Mz': '-64.46680015799704', 'head': '74.38901146632034'}
{'T1': '28.4927734375', 'T2': '25.008010986495776', 'T3': '0', 'P': '772.4238980224197', 'A': '2231.4731852454634', 'T': '1215.9634382724762', 'H': '57.18165865568017', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '48.942704648010185', 'My': '12.738512168660185', 'Mz': '-65.26827381433154', 'head': '75.41108126712537'}
{'T1': '28.4927734375', 'T2': '25.008010986495776', 'T3': '0', 'P': '772.4398346020157', 'A': '2231.0350175039935', 'T': '1216.5511605739594', 'H': '57.18165865568017', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '45.59067885881349', 'My': '10.72721855501494', 'Mz': '-66.81382657233593', 'head': '76.7594800848128'}
{'T1': '28.4802734375', 'T2': '25.0240329594873', 'T3': '0', 'P': '772.419309594778', 'A': '2231.3082509589585', 'T': '1217.1434466838837', 'H': '57.151140611886774', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '46.26113001850192', 'My': '10.056767395326506', 'Mz': '-65.26001665204905', 'head': '77.7352262721076'}
{'T1': '28.4802734375', 'T2': '25.0240329594873', 'T3': '0', 'P': '772.410020522518', 'A': '2231.3412127504457', 'T': '1217.723614692688', 'H': '57.151140611886774', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '48.27271029012368', 'My': '10.727268953360818', 'Mz': '-67.19377829240115', 'head': '77.47119229084849'}
{'T1': '28.4703125', 'T2': '25.008010986495776', 'T3': '0', 'P': '772.4137484677908', 'A': '2231.5694111782345', 'T': '1218.316729068756', 'H': '57.08552681773098', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '48.27202971479329', 'My': '11.397562571548416', 'Mz': '-66.44218544257396', 'head': '76.71513351509782'}
{'T1': '28.4751953125', 'T2': '25.008010986495776', 'T3': '0', 'P': '772.3995798342548', 'A': '2231.758373591628', 'T': '1218.8962669372559', 'H': '57.08552681773098', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '47.60180863025648', 'My': '12.068064159783333', 'Mz': '-64.87977218448432', 'head': '75.77403610124821'}
{'T1': '28.4603515625', 'T2': '24.991989013504238', 'T3': '0', 'P': '772.4282082865071', 'A': '2231.3089811974105', 'T': '1219.4947128295898', 'H': '57.05043106736858', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '47.60158485764339', 'My': '11.397562571548416', 'Mz': '-63.72232989814111', 'head': '76.53479190518829'}
{'T1': '28.4603515625', 'T2': '24.991989013504238', 'T3': '0', 'P': '772.3928996980799', 'A': '2231.425490199813', 'T': '1220.0802886486053', 'H': '57.05043106736858', 'Ax': '0', 'Ay': '0', 'Az': '0', 'Wx': '0', 'Wy': '0', 'Wz': '0', 'Mx': '48.94316459970873', 'My': '10.056814643775768', 'Mz': '-66.41697160693985', 'head': '78.3885135761115'}
